reviewId,content,sentimentScore
f77ba4ea-2b7b-438f-b243-d6fb23d1553a,"really really good, I totally recommend it.",5
f01209c3-b6f7-4475-8ad1-abef9246e228,I love how well-organized the tasks in this app,5
046b89da-3158-45f7-9472-97d3128724a7,love it,5
59c0a456-1084-4d89-88fe-d1260df26c97,Great app,5
8a436b0e-47b3-4b43-bb28-29f87ee0c946,very useful app,5
c821360b-8225-4689-9fff-d9675b1a48c3,"really fabulous, Keeps me productive",5
71e54a1d-cf73-4226-ab77-a89c1394cf56,Nice and user friendly.,5
a62839da-5e01-44e8-889e-2cb0d7f42422,It's a wonderful :smiling_face_with_smiling_eyes: app,5
e4c8e6b7-dead-4ef8-807e-1ae1009626c5,excellent,5
22e44de2-ae74-4abe-b721-2b4afd9ac4f7,𝕍𝕖𝕣𝕪 𝕘𝕠𝕠𝕕 𝕒𝕡𝕡 𝕒𝕟𝕕 𝕚𝕤 𝕧𝕖𝕣𝕪 𝕙𝕖𝕝𝕡𝕗𝕦𝕝𝕝,5
59238c5e-78d1-4c87-8ac3-5e0bd84137fe,great,5
14b7c09d-058e-41b0-807b-338e79d8a537,it is a very great app especially the ai which plans the best for you,5
6b133f73-78e2-4ff1-8ce7-0ad768ed2dfe,great app:blue_heart:,5
697f3b0d-c571-4a6c-9d7f-c9aac1faf0e3,superb !!!!,5
2acf7559-1d3f-4a87-ae51-49bcf301cfd5,This app is very good and very fun to use,5
e1c1bf0f-e2e0-4b21-880b-413de87c353e,𝓲 𝓵𝓸𝓿𝓮 𝓲𝓽 𝓰𝓻𝓮𝓪𝓽 𝓪𝓹𝓹,5
b1976a27-208a-409b-92ca-b78b25c3b204,it is great,5
3f09ac93-ccc7-4ca6-9112-9a281bc45936,looks cool havent used it much but im aure its worth the 5*,5
e3489489-9ac2-44ca-9069-c8189fb2fbcc,It's great for completing your goals. Love it! <3,5
17d81249-b443-440a-9eb0-e81afe7c3153,really amazing idea :light_bulb: and a great concept,5
38128a0a-3ef0-4821-96d8-c1d750392631,i love this app,5
ecb17b3a-9eef-4843-b376-cb4211efcb53,"This app is so good, and it is Muslim friendly too. I deffinetly recommend this app.",5
425b53aa-746e-4e26-9e6e-1b1ea98de0fd,"Very helpful, thank you :folded_hands:",5
e3ae5ce1-6dbd-403c-9c0e-9d1099405759,I love it,5
4be45fdb-6d6a-485f-bc83-158d7191adf3,awesome ap. love how AI generates steps to get to y I urge dream!,5
c4bf9055-1075-4321-9508-3435a6d61e03,I love this app so helpfull,5
e085a8b4-d731-4555-9f33-60879ca3be75,Amazing app! I honestly was struggling so much with concentration and self love issues. It really helped me out and I hope it helps you too.,5
b31cf48e-925a-4fe3-a68f-af66377d10d2,"It changed my life. I am more disciplined now. Waking up when I need to, getting stuff done as soon as possible and working out. Plus, my grades are better now. Remember, it's all in your head, you just have to fight it and prove yourself and others that you can make it. This app just makes it easier for some people, it gets you on the right path.",5
34a30389-51f8-4404-b2d6-2be16da48920,it's a lovely app,5
1943d6f5-cb3f-4e30-b6d6-103f354b248f,been soo helpful so far,5
2ee4f62b-0713-40bc-9035-fbf505c29795,wooow :exploding_head: thanks for this app really thanks,5
4a4b7ef5-6300-4d2b-a34d-f5bb1f0525e0,fantastic,5
e18b4aa9-83c7-444c-9333-bec0b11d5fe9,love it!so cool!,5
53a3a40d-5ec4-46e3-9f5f-7f5fc9763909,very good,5
b78ad9c9-6c92-473d-b882-c053a840f2cc,Love the app. It's so soothing and provides really useful tips. Totally worth installing it.,5
a284cc1f-7140-44c0-a84f-108282d8655f,"One of the best apps I've used to make daily, weekly, monthly, yearly and lifetime targets. Very simple UI, very detailed tasks and habits. I love it, absolutely love it.",5
a7ac0be1-4cbc-4f4c-8d24-87199666358c,I really love this app,5
50a45ad9-324b-4b00-9a04-45d5f4675269,intelligent and concise,5
99047af6-89e3-4372-b90f-1e903f32b530,this seems like an absolute amazing app,5
e2196138-c915-46fe-b4b7-a7903ba2b26a,"Where have you been all my life?! Completely awesome. The ai is better and quicker than the lovechild of Secretary and any one Minion. Excellent! I'm so happy, thanks so much devs :0)",5
d42399be-1d8d-484a-88b1-a3e1f972e3ca,i loveed this app and im stealing love it:growing_heart::growing_heart::grinning_face_with_smiling_eyes::fireworks:,5
3df15536-2683-4a03-a7a0-a82375c96196,"Just started using it, and i'm already loving it. i hope i won't return to change this review. But for now it is totally worth downloading:smiling_face_with_smiling_eyes:",5
62428c84-664d-45b7-8134-30dd94da42f1,so far so good,5
1a8e47da-7edb-4fff-b08b-75547feb22d2,"I recently came across the app called Dreamforah, and I must say, it has been an absolute game-changer in helping me achieve my goals and dreams. This app has truly exceeded my expectations and has become an essential part of my daily routine.",5
